storm_id,hit,minCenterDist_km,firstHitTime_utc
1813,0,3185.3432868896,NaT
1814,0,1239.36333391282,NaT
1815,0,2266.20525243059,NaT
1816,0,3.77522769161087,NaT
1817,0,5410.49893443236,NaT
1818,0,1279.35280562691,NaT
1819,0,1848.55840730773,NaT
1820,0,2487.63384725667,NaT
1821,0,2190.15002485736,NaT
1822,1,153.932726917417,2018-Sep-16 00:00:00
1823,0,18.2756456068991,NaT
1824,0,1543.79618460661,NaT
1825,0,1550.99483829595,NaT
1826,0,382.210836967554,NaT
1827,0,1077.10441956152,NaT
1828,0,2050.82964362122,NaT
1829,0,1099.26919041712,NaT
1901,0,1483.01725341426,NaT
1902,0,2194.8625035745,NaT
1903,0,1655.92944118117,NaT
1904,0,237.767413978518,NaT
1905,0,1220.44562993069,NaT
1906,0,2564.48955059731,NaT
1907,0,124.794555468186,NaT
1908,0,2234.80985140645,NaT
1909,0,1223.587608364,NaT
1910,0,2287.36751326134,NaT
1911,0,437.592050603605,NaT
1912,0,398.972328387779,NaT
1913,0,1226.93148063828,NaT
1914,0,170.082694336569,NaT
1915,0,2951.41924595057,NaT
1916,0,3133.51080750187,NaT
1917,0,1493.98748475276,NaT
1918,0,1114.95357376315,NaT
1919,0,2684.56432779931,NaT
1920,0,1565.6353839457,NaT
1921,0,3071.12060222225,NaT
1922,0,849.902011242555,NaT
1923,0,3964.07421644365,NaT
1924,0,858.888446256707,NaT
1925,0,3109.08999785201,NaT
1926,0,959.925739042416,NaT
1927,0,1255.25300732047,NaT
1928,0,770.390621478566,NaT
1929,0,726.536562060674,NaT
2001,0,773.201845902835,NaT
2002,0,74.8172730328585,NaT
2003,0,377.722981432765,NaT
2004,0,1173.17118467371,NaT
2005,0,1474.78905486105,NaT
2006,0,665.88401810647,NaT
2007,1,163.185268411902,2020-Aug-19 00:00:00
2008,0,1104.98050590078,NaT
2009,0,1550.09004458381,NaT
2010,0,1981.65998631131,NaT
2011,0,571.751775392518,NaT
2012,0,2260.33230552147,NaT
2013,0,4176.65809181126,NaT
2014,0,2212.07702582837,NaT
2015,0,717.387593580841,NaT
2016,0,279.89523706255,NaT
2017,0,318.219116428803,NaT
2018,0,734.729717000996,NaT
2019,0,717.387593580841,NaT
2020,0,748.524277137844,NaT
2021,0,908.417441080001,NaT
2022,0,577.097954390848,NaT
2023,0,1257.37629981834,NaT
2101,0,1233.72180362627,NaT
2102,0,1327.48637348798,NaT
2103,0,666.030692400208,NaT
2104,0,337.527266177648,NaT
2105,0,2779.20019745497,NaT
2106,0,1341.86295741692,NaT
2107,1,42.7975650017773,2021-Jul-19 12:00:00
2108,0,3018.11439767579,NaT
2109,0,45.595953371915,NaT
2110,0,1303.59870274233,NaT
2111,0,3339.71741736027,NaT
2112,0,1416.83350124119,NaT
2113,0,586.677637121835,NaT
2114,0,965.325385037592,NaT
2115,0,697.43113075724,NaT
2116,0,2401.52406961241,NaT
2117,0,258.584500657479,NaT
2118,1,210.04310213864,2021-Oct-13 00:00:00
2119,0,4112.35398408342,NaT
2120,0,2771.42652494975,NaT
2121,0,2500.11702690977,NaT
2122,0,130.767402659762,NaT
2201,0,2480.32331645865,NaT
2202,0,1727.99811301454,NaT
2203,1,64.0516215567177,2022-Jul-01 06:00:00
2204,0,1673.0463191263,NaT
2205,0,1761.17767636091,NaT
2206,0,1555.33169260833,NaT
2207,0,163.727836121299,NaT
2208,0,2511.73149070238,NaT
2209,1,41.9243518628013,2022-Aug-25 00:00:00
2210,0,3823.17620412916,NaT
2211,0,1288.68859674844,NaT
2212,0,1267.13581414243,NaT
2213,0,4744.92381975608,NaT
2214,0,2110.19588051909,NaT
2215,0,2474.20350329421,NaT
2216,0,587.053325304128,NaT
2217,0,3078.56333651119,NaT
2218,0,2022.23447779757,NaT
