storm_id,hit,minCenterDist_km,firstHitTime_utc
2425,0,820.267753609866,NaT
2426,0,1038.09690196724,NaT
2501,0,217.211860110856,NaT
2504,0,226.229557849904,NaT
2506,1,96.3061486472457,2025-Jul-20 12:00:00
2508,0,755.321518122769,NaT
2511,0,463.523848755312,NaT
2513,0,380.926576077638,NaT
2514,0,440.548068433097,NaT
2516,1,81.4072127919864,2025-Sep-08 00:00:00
2517,0,307.755144890088,NaT
2518,1,84.7748147504438,2025-Sep-24 00:00:00
2520,0,568.186338145367,NaT
2521,1,101.518273011153,2025-Oct-04 18:00:00
2524,0,335.46474587677,NaT
2525,0,863.69957914511,NaT
2526,0,645.792129106936,NaT
7702,0,538.905670674251,NaT
7703,0,211.732643135691,NaT
7704,0,789.117082040389,NaT
7705,0,514.228963000892,NaT
7707,0,707.413379958303,NaT
7710,0,330.384854744042,NaT
7712,0,444.962984455283,NaT
7713,1,36.2605971369053,1977-Sep-24 12:00:00
7719,0,728.330044689402,NaT
7802,0,322.356027592295,NaT
7804,0,818.647838592071,NaT
7805,0,854.235725824577,NaT
7809,1,27.9417452441988,1978-Jul-26 18:00:00
7810,0,214.164728979707,NaT
7812,0,683.551409730367,NaT
7814,1,54.2420639079768,1978-Aug-27 00:00:00
7818,0,913.43159205257,NaT
7820,0,406.263609576764,NaT
7821,1,209.469231054522,1978-Oct-01 06:00:00
7823,0,27.6315551093877,NaT
7826,0,566.98769272512,NaT
7827,0,1034.72267079667,NaT
7904,0,1161.31041931697,NaT
7905,0,339.483858492247,NaT
7906,0,75.4902919238926,NaT
7907,0,379.002253525787,NaT
7908,0,230.682119162731,NaT
7909,0,185.561031241254,NaT
7914,0,192.903464573496,NaT
7915,0,259.024442944773,NaT
7919,0,860.038657258806,NaT
7921,0,632.040997667146,NaT
7924,0,929.144646364199,NaT
8004,0,836.988493152476,NaT
8005,0,281.876028363175,NaT
8006,0,302.903034769602,NaT
8007,0,518.150248359803,NaT
8008,1,159.769955617397,1980-Jul-22 06:00:00
8009,0,408.91940433946,NaT
8014,0,582.550412094769,NaT
8015,0,193.951669330135,NaT
8021,0,919.610264745746,NaT
8022,0,604.070579014945,NaT
8104,0,291.079581296105,NaT
8106,0,369.306489355762,NaT
8107,1,97.6376815499638,1981-Jul-06 12:00:00
8108,0,261.040494153579,NaT
8113,0,268.318058196903,NaT
8117,0,326.921224195719,NaT
8120,0,397.894557303706,NaT
8123,0,1041.03046023215,NaT
8125,0,332.546934279453,NaT
8126,0,800.45995677252,NaT
8129,0,285.565349232831,NaT
8201,0,993.637258141997,NaT
8202,0,736.620175210644,NaT
8206,0,31.8030215197172,NaT
8208,0,116.801308309248,NaT
8209,0,806.322598394956,NaT
8212,0,368.80556816011,NaT
8214,0,859.220341063512,NaT
8216,0,516.221468383354,NaT
8217,1,116.269400728757,1982-Sep-14 06:00:00
8222,0,415.030316852137,NaT
8224,0,1351.62019442724,NaT
8301,0,645.008993708417,NaT
8302,0,149.393828069195,NaT
8303,1,185.14726924034,1983-Jul-17 06:00:00
8304,0,609.099073515462,NaT
8307,0,570.4507006518,NaT
8309,1,194.513752617156,1983-Sep-08 18:00:00
8311,0,193.951669330135,NaT
8312,0,906.712262348983,NaT
8314,1,99.5883386898006,1983-Oct-13 12:00:00
8315,0,1134.9926761973,NaT
8316,0,396.416133280618,NaT
8320,0,1215.98620022594,NaT
8401,0,654.561356127904,NaT
8402,0,52.8147737714821,NaT
8404,0,40.708991249388,NaT
8409,0,133.020666032507,NaT
8411,1,234.174827671729,1984-Sep-05 06:00:00
8412,0,405.404409651476,NaT
8414,0,411.047269552152,NaT
8420,0,964.833084921966,NaT
8423,0,672.557617102725,NaT
8424,0,813.257694800183,NaT
8504,0,249.039997241242,NaT
8505,1,326.614569931342,1985-Jun-24 00:00:00
8516,1,57.9785507029423,1985-Sep-05 06:00:00
8517,0,290.612227537929,NaT
8518,0,96.3603685962316,NaT
8519,0,237.518458627646,NaT
8521,0,584.149971560155,NaT
8522,1,332.148759254081,1985-Oct-20 12:00:00
8524,0,760.248105533718,NaT
8525,0,988.23310949042,NaT
8527,0,1339.4704475662,NaT
8604,0,48.2479270640599,NaT
8607,0,345.804068401326,NaT
8609,0,181.011557829187,NaT
8614,1,142.131960377222,1986-Aug-20 00:00:00
8616,0,957.146526921478,NaT
8619,0,461.609631143642,NaT
8620,1,22.2246865066602,1986-Oct-17 12:00:00
8622,0,689.17792049313,NaT
8623,0,772.818916765169,NaT
8624,0,320.341636672944,NaT
8628,0,981.06488375392,NaT
8629,0,398.75418658079,NaT
8703,0,41.9738054956403,NaT
8709,0,520.151820582174,NaT
8711,0,446.206383230157,NaT
8714,0,781.832457003652,NaT
8720,0,197.307484396043,NaT
8721,0,811.307835034504,NaT
8722,1,154.490151670499,1987-Nov-28 00:00:00
8723,0,907.389553067464,NaT
8801,0,859.194537050339,NaT
8802,0,557.537156646356,NaT
8803,0,737.601209043783,NaT
8805,0,125.361177718982,NaT
8806,0,420.645365810374,NaT
8821,0,476.892232300799,NaT
8823,0,193.945064857892,NaT
8825,0,727.757504233888,NaT
8827,0,329.873323569569,NaT
8828,0,278.916184749878,NaT
8829,0,630.834085237666,NaT
8830,0,1082.01242162606,NaT
8903,1,107.903339174011,1989-May-20 06:00:00
8904,0,598.234674166035,NaT
8905,0,382.332524971766,NaT
8907,0,185.633687754437,NaT
8908,1,41.9584597527726,1989-Jul-17 18:00:00
8910,0,550.602383496121,NaT
8923,0,338.798251608142,NaT
8924,0,258.906142781756,NaT
8926,0,455.935119039874,NaT
8927,0,377.962444289048,NaT
8929,0,1692.45994019726,NaT
8930,0,705.844005967412,NaT
9003,0,300.855802120244,NaT
9004,1,154.798920576829,1990-Jun-17 12:00:00
9006,0,599.021003049615,NaT
9009,0,376.66017216367,NaT
9012,0,599.329927030298,NaT
9016,0,383.111628269492,NaT
9017,0,518.150248359803,NaT
9018,0,537.910110865166,NaT
9022,0,838.817419312344,NaT
9024,0,771.014530997774,NaT
9025,0,410.267434635946,NaT
9026,0,905.996224258231,NaT
9101,0,1104.80969106579,NaT
9103,0,398.84417367614,NaT
9105,0,810.31552862806,NaT
9106,0,317.698746354824,NaT
9107,0,423.836577887971,NaT
9108,0,157.219522638223,NaT
9110,0,708.210787368039,NaT
9111,1,78.7147065848832,1991-Aug-15 06:00:00
9116,0,252.068131009832,NaT
9120,0,477.498277569967,NaT
9123,0,793.415185270991,NaT
9124,0,774.295086492823,NaT
9125,0,1080.1510318176,NaT
9127,0,514.540004911765,NaT
9204,0,361.267564569079,NaT
9205,0,255.274378575699,NaT
9206,0,178.655431259535,NaT
9207,1,109.247226809677,1992-Jul-22 06:00:00
9212,0,438.68925813928,NaT
9215,0,229.739930501205,NaT
9224,0,816.606906744448,NaT
9226,0,776.381436668031,NaT
9229,0,1315.99178918422,NaT
9302,1,65.7689485484096,1993-Jun-27 06:00:00
9303,0,326.921224195719,NaT
9309,1,31.1810666149529,1993-Aug-20 06:00:00
9312,0,399.729083025652,NaT
9315,0,386.847867926313,NaT
9316,0,160.522357025523,NaT
9318,1,21.8331591382527,1993-Sep-25 06:00:00
9320,0,990.600153999934,NaT
9323,0,37.1285683039593,NaT
9325,0,894.920452075314,NaT
9326,0,1050.30200194727,NaT
9327,0,1132.92186107623,NaT
9328,0,1211.15724499885,NaT
9401,0,667.653375552068,NaT
9403,0,92.7256832496189,NaT
9404,0,52.277320177879,NaT
9405,0,692.526986977663,NaT
9406,0,642.855982952083,NaT
9409,0,679.196889541652,NaT
9410,0,311.786846193063,NaT
9412,0,631.424280928217,NaT
9418,0,104.345564007759,NaT
9422,0,406.749177138684,NaT
9423,0,170.868327045787,NaT
9430,0,1051.95425004276,NaT
9435,0,422.290954046958,NaT
9502,0,590.277768124489,NaT
9504,0,477.601958611776,NaT
9505,0,264.155324980011,NaT
9506,0,163.727836121299,NaT
9508,0,295.119263096588,NaT
9509,0,345.022290573549,NaT
9511,0,150.420196679314,NaT
9514,0,342.597402407645,NaT
9515,0,58.2989322660384,NaT
9516,0,144.116917366454,NaT
9519,0,826.611992428352,NaT
9520,0,441.007250492188,NaT
9521,0,682.786407119074,NaT
9601,0,1526.30151436146,NaT
9602,0,1232.87094551121,NaT
9604,0,517.51691637261,NaT
9607,0,285.840566472313,NaT
9608,0,609.548064691767,NaT
9609,0,777.648631685226,NaT
9611,0,299.816375070327,NaT
9613,0,356.167419810348,NaT
9616,1,75.1701450476605,1996-Sep-08 18:00:00
9619,0,147.541290458068,NaT
9622,0,458.199856172615,NaT
9625,0,590.277768124489,NaT
9704,0,908.000778531827,NaT
9712,1,183.53855844563,1997-Aug-01 18:00:00
9715,0,97.7809143993901,NaT
9716,0,898.241829585497,NaT
9717,0,335.719295731575,NaT
9721,0,584.7744925554,NaT
9726,0,1416.65344090778,NaT
9801,0,685.656503550261,NaT
9802,0,853.79909569216,NaT
9803,0,62.6414509411954,NaT
9807,0,796.145907338326,NaT
9810,0,918.229560912412,NaT
9811,0,370.800541335759,NaT
9812,0,1094.15886711253,NaT
9813,0,991.518785670872,NaT
9814,0,813.503340228477,NaT
9815,0,912.326295437255,NaT
9816,0,1536.13718162073,NaT
9902,0,253.99607421861,NaT
9903,0,81.4072127919864,NaT
9906,0,178.388813322029,NaT
9909,0,342.81616734636,NaT
9910,0,247.164658771674,NaT
9914,0,482.894968695323,NaT
9915,0,216.91650032343,NaT
9919,0,205.85436871198,NaT
9920,0,595.71541381373,NaT
9921,0,490.198143052576,NaT
